eid,date,mealtype,foodtype,people_string
e7047,2020/12/31,dinner,fish and chips,"Avery, Nevaeh, Piper, Claire, Lydia, Piper, Hazel, Olivia, Nora, Eva, Rylee, Layla"
e7141,2021/01/01,lunch,pasta,"Nevaeh, Kinsley, Avery, Eva, Rylee, Layla, Claire"
e7144,2021/01/03,breakfast,toast and cheese,
e7145,2021/01/03,dinner,a burger,
e7150,2021/01/08,breakfast,cereals,
e7151,2021/01/08,dinner,sandwich,
e7154,2021/01/10,lunch,a burger,
e7155,2021/01/10,dinner,pasta,
e7157,2021/01/11,breakfast,toast and cheese,
e7159,2021/01/13,dinner,sushi,"Carter, Kayden, Andrew"
e7162,2021/01/15,lunch,steak,
e7165,2021/01/16,breakfast,toast and cheese,
e7170,2021/01/19,breakfast,pancakes,"Willow, Benjamin"
e7172,2021/01/20,dinner,indian food,"Benjamin, Avery, Willow, Jackson"
e7173,2021/01/22,dinner,sushi,
e7174,2021/01/23,dinner,pasta,
e7175,2021/01/24,breakfast,pancakes,
e7178,2021/01/26,dinner,steak,"Kayden, Carter"
e7179,2021/01/27,lunch,steak,"Carter, Kayden, Emily"
e7181,2021/01/28,breakfast,peanut-butter-jam,
e7183,2021/01/29,breakfast,toast and cheese,Emily
e7184,2021/01/29,lunch,sushi,"Andrew, Carter"
e7192,2021/02/02,breakfast,peanut-butter-jam,Jackson
e7199,2021/02/05,dinner,a burger,
e7200,2021/02/06,dinner,steak,"Andrew, Kayden, Emily"
e7201,2021/02/07,dinner,sandwich,"Andrew, Kayden, Carter"
e7202,2021/02/08,breakfast,toast and cheese,"Jackson, Avery, Willow, Benjamin"
e7204,2021/02/09,breakfast,oatmeal,
e7205,2021/02/09,lunch,sushi,Emily
e7209,2021/02/11,breakfast,peanut-butter-jam,Andrew
e7212,2021/02/14,dinner,a burger,
e7216,2021/02/16,lunch,pasta,
e7218,2021/02/18,lunch,indian food,
e7219,2021/02/18,dinner,sandwich,
e7223,2021/02/22,lunch,pasta,
e7224,2021/02/23,breakfast,peanut-butter-jam,
e7228,2021/02/25,lunch,sushi,
e7230,2021/02/26,dinner,chinese food,
e7234,2021/02/28,lunch,tacos,
e7235,2021/03/01,breakfast,peanut-butter-jam,
e7238,2021/03/04,lunch,tacos,"Nora, Rylee, Nevaeh, Layla, Eva"
e7239,2021/03/05,lunch,sandwich,
e7241,2021/03/06,breakfast,cereals,
e7242,2021/03/07,breakfast,cereals,
e7244,2021/03/08,dinner,pasta,
e7246,2021/03/09,dinner,tacos,"Avery, Benjamin, Willow"
e7248,2021/03/10,breakfast,cereals,"Emily, Carter"
e7249,2021/03/10,dinner,sandwich,
e7252,2021/03/11,breakfast,oatmeal,
e7253,2021/03/11,lunch,chinese food,"Avery, Claire"
e7254,2021/03/13,breakfast,oatmeal,"Kayden, Emily"
e7258,2021/03/15,breakfast,toast and cheese,"Andrew, Carter, Kayden"
e7260,2021/03/16,breakfast,oatmeal,"Hazel, Eva, Layla, Lydia, Claire, Kinsley"
e7263,2021/03/17,lunch,sandwich,
e7264,2021/03/17,dinner,indian food,
e7266,2021/03/18,breakfast,pancakes,
e7270,2021/03/19,breakfast,peanut-butter-jam,
e7271,2021/03/19,dinner,pasta,
e7278,2021/03/26,lunch,fish and chips,
e7281,2021/03/27,lunch,a burger,
e7283,2021/03/28,lunch,sandwich,
e7286,2021/03/30,dinner,indian food,
e7288,2021/03/31,dinner,steak,
e7290,2021/04/02,lunch,fish and chips,Andrew
e7292,2021/04/03,breakfast,"eggs, sausages, and bread",
e7293,2021/04/03,dinner,chinese food,
e7296,2021/04/04,lunch,pasta,
e7299,2021/04/07,lunch,sushi,
e7301,2021/04/08,dinner,chinese food,
e7304,2021/04/11,lunch,indian food,
e7306,2021/04/12,dinner,sandwich,
e7307,2021/04/13,lunch,tacos,Emily
e7308,2021/04/14,breakfast,peanut-butter-jam,
e7309,2021/04/14,lunch,chinese food,
e7313,2021/04/18,dinner,a burger,
e7316,2021/04/20,breakfast,"eggs, sausages, and bread","Jackson, Benjamin, Avery, Willow"
e7319,2021/04/21,lunch,sandwich,Emily
e7320,2021/04/22,breakfast,cereals,
e7323,2021/04/25,breakfast,pancakes,
e7327,2021/04/26,breakfast,peanut-butter-jam,
e7328,2021/04/26,lunch,a burger,
e7333,2021/04/30,breakfast,cereals,"Emily, Carter, Kayden"
e7337,2021/05/02,dinner,tacos,"Olivia, Piper, Kinsley, Avery, Nora, Piper, Claire"
e7339,2021/05/04,dinner,fish and chips,"Carter, Kayden, Andrew, Emily"
e7341,2021/05/05,lunch,a burger,
e7344,2021/05/06,lunch,sandwich,"Andrew, Emily"
e7349,2021/05/10,lunch,tacos,Carter
e7353,2021/05/12,lunch,sushi,
e7354,2021/05/13,dinner,steak,
e7357,2021/05/14,dinner,pasta,
e7359,2021/05/15,breakfast,"eggs, sausages, and bread",
e7360,2021/05/15,lunch,steak,
e7361,2021/05/18,dinner,steak,
e7364,2021/05/19,breakfast,pancakes,
e7369,2021/05/24,lunch,sandwich,
e7373,2021/05/25,lunch,a burger,"Andrew, Kayden, Emily, Carter"
e7376,2021/05/26,dinner,a burger,
e7380,2021/06/02,lunch,tacos,"Andrew, Kayden, Emily"
e7386,2021/06/07,breakfast,toast and cheese,
e7387,2021/06/07,lunch,sushi,"Andrew, Emily"
e7389,2021/06/09,lunch,tacos,
e7390,2021/06/10,breakfast,pancakes,Willow
e7391,2021/06/10,dinner,chinese food,
e7396,2021/06/15,lunch,sushi,
e7398,2021/06/16,lunch,tacos,"Willow, Benjamin"
e7402,2021/06/18,lunch,fish and chips,
e7403,2021/06/20,lunch,chinese food,
e7406,2021/06/23,breakfast,oatmeal,"Andrew, Emily"
e7410,2021/06/25,breakfast,cereals,"Willow, Avery"
e7411,2021/06/25,lunch,tacos,
e7420,2021/07/01,breakfast,"eggs, sausages, and bread",
e7422,2021/07/02,breakfast,oatmeal,
e7423,2021/07/02,dinner,a burger,Andrew
e7425,2021/07/03,lunch,steak,"Andrew, Carter, Kayden, Emily"
e7426,2021/07/03,dinner,tacos,
e7428,2021/07/04,lunch,tacos,"Emily, Carter, Andrew"
e7432,2021/07/06,lunch,indian food,Carter
e7435,2021/07/07,dinner,chinese food,Piper
e7438,2021/07/10,lunch,tacos,"Kayden, Emily, Andrew, Carter"
e7441,2021/07/11,lunch,steak,"Emily, Carter, Kayden"
e7448,2021/07/17,dinner,chinese food,
e7450,2021/07/18,dinner,sushi,
e7452,2021/07/20,lunch,sandwich,
e7455,2021/07/21,lunch,sandwich,"Emily, Andrew, Carter"
e7456,2021/07/22,lunch,sushi,
e7457,2021/07/23,dinner,tacos,
e7458,2021/07/24,lunch,pasta,
e7459,2021/07/24,dinner,pasta,
e7460,2021/07/25,breakfast,"eggs, sausages, and bread",
e7463,2021/07/26,lunch,steak,
e7464,2021/07/26,dinner,tacos,"Emily, Carter, Andrew, Kayden"
e7465,2021/07/27,lunch,steak,"Willow, Jackson, Benjamin, Avery"
e7468,2021/07/28,dinner,sushi,
e7470,2021/07/31,lunch,chinese food,"Andrew, Emily"
e7471,2021/07/31,dinner,fish and chips,
e7474,2021/08/01,breakfast,cereals,"Carter, Kayden, Emily"
e7476,2021/08/02,breakfast,oatmeal,"Carter, Kayden, Andrew"
e7477,2021/08/02,dinner,chinese food,"Nevaeh, Lydia, Eva, Hazel, Piper, Rylee"
e7479,2021/08/03,lunch,fish and chips,
e7483,2021/08/07,breakfast,oatmeal,
e7484,2021/08/07,dinner,steak,Emily
e7487,2021/08/08,lunch,indian food,"Kayden, Andrew"
e7490,2021/08/11,breakfast,oatmeal,"Andrew, Carter, Emily, Kayden"
e7491,2021/08/12,breakfast,toast and cheese,
e7494,2021/08/13,breakfast,cereals,"Kayden, Andrew, Carter, Emily"
e7497,2021/08/15,dinner,indian food,
e7499,2021/08/16,dinner,indian food,
e7509,2021/08/26,dinner,indian food,
e7512,2021/08/28,breakfast,oatmeal,Emily
e7513,2021/08/28,lunch,indian food,
e7514,2021/08/29,dinner,indian food,"Emily, Carter, Kayden"
e7516,2021/08/30,lunch,tacos,
e7517,2021/08/31,lunch,tacos,
e7519,2021/09/01,lunch,sandwich,
e7524,2021/09/04,lunch,sandwich,"Carter, Emily, Andrew, Kayden"
e7529,2021/09/07,breakfast,peanut-butter-jam,
e7531,2021/09/09,breakfast,pancakes,Kayden
e7533,2021/09/10,breakfast,peanut-butter-jam,Willow
e7534,2021/09/11,dinner,indian food,
e7537,2021/09/12,breakfast,"eggs, sausages, and bread",
e7538,2021/09/12,dinner,chinese food,
e7540,2021/09/13,lunch,a burger,
e7542,2021/09/14,breakfast,peanut-butter-jam,
e7545,2021/09/16,breakfast,pancakes,"Lydia, Piper, Eva, Olivia, Hazel, Piper, Nevaeh"
e7548,2021/09/18,lunch,steak,"Benjamin, Jackson, Avery"
e7550,2021/09/19,lunch,sushi,
e7552,2021/09/20,breakfast,peanut-butter-jam,
e7553,2021/09/21,breakfast,"eggs, sausages, and bread","Carter, Emily, Kayden"
e7554,2021/09/21,lunch,a burger,"Willow, Benjamin, Jackson"
e7556,2021/09/23,breakfast,oatmeal,
e7557,2021/09/23,lunch,chinese food,
e7559,2021/09/24,lunch,steak,Avery
e7560,2021/09/24,dinner,chinese food,Jackson
e7562,2021/09/25,lunch,sushi,
e7563,2021/09/26,breakfast,toast and cheese,
e7568,2021/09/29,dinner,a burger,
e7572,2021/10/01,breakfast,toast and cheese,
e7573,2021/10/02,dinner,fish and chips,
e7574,2021/10/03,lunch,fish and chips,
e7575,2021/10/04,breakfast,peanut-butter-jam,
e7578,2021/10/05,breakfast,pancakes,
e7579,2021/10/05,lunch,sushi,"Emily, Kayden"
e7580,2021/10/05,dinner,sushi,
e7581,2021/10/06,breakfast,peanut-butter-jam,
e7584,2021/10/07,dinner,tacos,"Carter, Emily, Andrew"
e7587,2021/10/12,breakfast,oatmeal,"Eva, Rylee"
e7588,2021/10/12,dinner,fish and chips,
e7591,2021/10/13,breakfast,pancakes,Andrew
e7592,2021/10/14,lunch,fish and chips,"Kayden, Emily"
e7594,2021/10/17,lunch,a burger,"Emily, Kayden, Carter"
e7595,2021/10/18,breakfast,cereals,
e7596,2021/10/18,lunch,fish and chips,
e7597,2021/10/18,dinner,fish and chips,
e7598,2021/10/21,lunch,fish and chips,"Kayden, Carter"
e7601,2021/10/23,lunch,tacos,
e7603,2021/10/24,lunch,sushi,
e7604,2021/10/24,dinner,sandwich,
e7608,2021/10/26,breakfast,peanut-butter-jam,
e7609,2021/10/26,lunch,sandwich,
e7611,2021/10/27,breakfast,pancakes,
e7612,2021/10/28,breakfast,peanut-butter-jam,"Carter, Emily"
e7613,2021/10/28,dinner,chinese food,"Andrew, Emily"
e7616,2021/10/30,dinner,indian food,
e7619,2021/10/31,dinner,chinese food,
e7624,2021/11/03,dinner,pasta,
e7625,2021/11/04,breakfast,oatmeal,"Andrew, Emily"
e7628,2021/11/05,breakfast,peanut-butter-jam,"Jackson, Benjamin, Avery"
e7630,2021/11/06,breakfast,peanut-butter-jam,
e7632,2021/11/07,lunch,a burger,
e7633,2021/11/07,dinner,sushi,
e7637,2021/11/09,breakfast,peanut-butter-jam,
e7639,2021/11/10,lunch,tacos,"Kayden, Carter, Emily, Andrew"
e7640,2021/11/11,dinner,sushi,"Andrew, Emily, Carter"
e7643,2021/11/13,dinner,chinese food,
e7644,2021/11/14,lunch,fish and chips,
e7645,2021/11/14,dinner,indian food,
e7649,2021/11/17,breakfast,pancakes,
e7651,2021/11/18,lunch,sandwich,
e7652,2021/11/18,dinner,sushi,
e7660,2021/11/26,lunch,sandwich,
e7662,2021/11/27,breakfast,toast and cheese,
e7663,2021/11/27,lunch,sushi,Benjamin
e7664,2021/11/29,lunch,fish and chips,
e7665,2021/11/29,dinner,sandwich,
e7667,2021/12/02,lunch,a burger,"Carter, Kayden, Emily, Andrew"
e7668,2021/12/02,dinner,a burger,"Avery, Benjamin, Jackson, Willow"
e7670,2021/12/03,lunch,sushi,
e7673,2021/12/05,lunch,pasta,
e7674,2021/12/05,dinner,chinese food,"Jackson, Willow, Benjamin"
e7676,2021/12/06,lunch,tacos,
e7678,2021/12/07,breakfast,cereals,"Lydia, Olivia, Layla, Hazel, Claire, Piper, Piper, Kinsley, Eva, Avery, Rylee, Nora, Nevaeh"
e7682,2021/12/12,dinner,chinese food,
e7687,2021/12/15,breakfast,oatmeal,
e7689,2021/12/16,breakfast,"eggs, sausages, and bread",
e7691,2021/12/17,breakfast,toast and cheese,
e7696,2021/12/21,dinner,indian food,
e7697,2021/12/22,breakfast,toast and cheese,"Andrew, Emily, Carter"
e7698,2021/12/22,lunch,sandwich,
e7701,2021/12/23,breakfast,peanut-butter-jam,
e7702,2021/12/24,dinner,steak,
e7706,2021/12/28,breakfast,cereals,"Andrew, Emily"
e7708,2021/12/29,breakfast,oatmeal,
e7709,2021/12/29,dinner,steak,"Kinsley, Rylee, Piper, Avery, Lydia, Nevaeh, Piper, Hazel, Olivia, Layla"
e7797,2022/01/04,dinner,steak,"Emily, Carter"
e7798,2022/01/05,breakfast,toast and cheese,
e7799,2022/01/05,lunch,fish and chips,"Benjamin, Avery"
e7800,2022/01/06,breakfast,cereals,
e7802,2022/01/07,dinner,sushi,Olivia
e7804,2022/01/08,lunch,fish and chips,
e7808,2022/01/10,breakfast,pancakes,
e7809,2022/01/10,lunch,a burger,"Avery, Nevaeh, Eva, Rylee, Kinsley, Nora, Olivia, Piper, Lydia, Piper"
e7810,2022/01/10,dinner,sandwich,
e7812,2022/01/12,dinner,sandwich,"Hazel, Layla, Avery"
e7816,2022/01/16,breakfast,peanut-butter-jam,
e7818,2022/01/18,breakfast,"eggs, sausages, and bread",
e7819,2022/01/18,dinner,a burger,
e7824,2022/01/20,breakfast,cereals,Emily
e7826,2022/01/21,lunch,steak,"Carter, Emily, Andrew, Kayden"
e7827,2022/01/22,dinner,fish and chips,"Kayden, Andrew"
e7835,2022/01/29,lunch,indian food,
e7837,2022/01/31,breakfast,pancakes,
e7844,2022/02/03,breakfast,cereals,Nora
e7845,2022/02/03,lunch,chinese food,Willow
e7847,2022/02/06,lunch,a burger,
e7848,2022/02/09,breakfast,oatmeal,
e7853,2022/02/13,breakfast,"eggs, sausages, and bread","Andrew, Carter"
e7855,2022/02/14,dinner,tacos,
e7857,2022/02/15,lunch,pasta,Avery
e7860,2022/02/17,breakfast,cereals,"Avery, Benjamin, Willow, Jackson"
e7861,2022/02/18,breakfast,cereals,
e7864,2022/02/19,lunch,tacos,
e7865,2022/02/20,breakfast,pancakes,
e7869,2022/02/24,breakfast,"eggs, sausages, and bread","Andrew, Emily"
e7872,2022/02/27,dinner,pasta,"Benjamin, Willow, Avery, Jackson"
e7874,2022/02/28,lunch,fish and chips,
e7879,2022/03/03,lunch,sushi,"Jackson, Willow"
e7885,2022/03/08,lunch,steak,
e7889,2022/03/12,dinner,fish and chips,"Claire, Hazel, Piper, Nevaeh"
e7892,2022/03/14,breakfast,"eggs, sausages, and bread","Nevaeh, Hazel, Olivia"
e7894,2022/03/15,lunch,sandwich,
e7896,2022/03/16,breakfast,cereals,
e7897,2022/03/16,dinner,indian food,
e7904,2022/03/20,breakfast,cereals,
e7907,2022/03/23,dinner,pasta,"Kayden, Emily, Carter"
e7909,2022/03/25,breakfast,cereals,
e7911,2022/03/27,dinner,sandwich,"Piper, Lydia, Layla, Olivia, Claire, Rylee"
e7913,2022/03/29,lunch,indian food,"Jackson, Willow, Benjamin, Avery"
e7915,2022/03/31,breakfast,peanut-butter-jam,
e7918,2022/04/04,dinner,a burger,
e7921,2022/04/05,dinner,fish and chips,
e7923,2022/04/06,lunch,indian food,"Avery, Jackson, Willow"
e7924,2022/04/07,dinner,indian food,"Olivia, Hazel, Kinsley, Eva, Layla, Nora, Claire, Piper"
e7926,2022/04/08,dinner,chinese food,
e7928,2022/04/11,breakfast,oatmeal,"Benjamin, Jackson, Willow, Avery"
e7929,2022/04/11,dinner,fish and chips,Avery
e7932,2022/04/12,lunch,tacos,
e7936,2022/04/15,breakfast,cereals,"Emily, Carter, Andrew"
e7937,2022/04/15,dinner,indian food,"Kayden, Andrew, Carter, Emily"
e7941,2022/04/17,breakfast,peanut-butter-jam,
e7942,2022/04/17,lunch,pasta,"Carter, Emily, Kayden, Andrew"
e7944,2022/04/18,dinner,sushi,
e7945,2022/04/19,lunch,pasta,
e7946,2022/04/19,dinner,chinese food,
e7957,2022/05/01,lunch,sandwich,
e7959,2022/05/03,lunch,steak,Carter
e7960,2022/05/03,dinner,fish and chips,"Carter, Emily, Andrew, Kayden"
e7961,2022/05/05,dinner,steak,"Kinsley, Claire, Lydia, Hazel, Olivia"
e7962,2022/05/06,lunch,chinese food,"Kayden, Carter"
e7964,2022/05/07,breakfast,pancakes,
e7965,2022/05/07,dinner,fish and chips,
e7966,2022/05/08,breakfast,"eggs, sausages, and bread","Kayden, Emily"
e7967,2022/05/08,dinner,tacos,
e7971,2022/05/10,lunch,chinese food,"Carter, Kayden, Andrew"
e7972,2022/05/10,dinner,tacos,
e7976,2022/05/11,lunch,chinese food,
e7977,2022/05/11,dinner,pasta,
e7979,2022/05/13,dinner,pasta,
e7985,2022/05/16,lunch,sandwich,"Emily, Kayden"
e7988,2022/05/17,breakfast,oatmeal,
e7990,2022/05/19,breakfast,"eggs, sausages, and bread",
e7992,2022/05/21,breakfast,"eggs, sausages, and bread",
e7995,2022/05/22,breakfast,oatmeal,
e7996,2022/05/23,dinner,pasta,"Emily, Andrew, Kayden"
e8000,2022/05/26,breakfast,cereals,
e8001,2022/05/28,dinner,a burger,"Kayden, Andrew, Carter"
e8002,2022/05/29,breakfast,toast and cheese,
e8005,2022/05/30,lunch,fish and chips,
e8007,2022/05/31,breakfast,toast and cheese,
e8008,2022/05/31,dinner,chinese food,
e8010,2022/06/02,breakfast,toast and cheese,
e8015,2022/06/05,breakfast,"eggs, sausages, and bread","Carter, Kayden, Emily"
e8016,2022/06/05,dinner,fish and chips,"Eva, Piper, Nevaeh, Piper, Kinsley, Layla, Olivia, Nora, Lydia, Avery"
e8018,2022/06/06,lunch,fish and chips,Kayden
e8022,2022/06/10,breakfast,pancakes,
e8024,2022/06/11,breakfast,cereals,"Piper, Nevaeh, Piper, Lydia, Layla, Olivia, Rylee, Nora, Eva, Claire"
e8025,2022/06/12,breakfast,cereals,Eva
e8026,2022/06/13,dinner,pasta,"Avery, Willow"
e8028,2022/06/14,lunch,fish and chips,Piper
e8030,2022/06/16,lunch,sandwich,"Emily, Andrew"
e8035,2022/06/25,lunch,sandwich,"Claire, Eva, Layla, Kinsley, Avery, Rylee, Piper, Piper, Hazel"
e8036,2022/06/26,breakfast,cereals,
e8037,2022/06/26,lunch,indian food,"Emily, Kayden, Andrew"
e8038,2022/06/26,dinner,a burger,
e8040,2022/06/27,breakfast,peanut-butter-jam,"Kinsley, Nevaeh, Eva, Hazel, Olivia, Claire, Avery, Piper, Rylee, Nora, Piper, Lydia"
e8042,2022/06/29,breakfast,toast and cheese,
e8043,2022/06/30,breakfast,peanut-butter-jam,
e8045,2022/07/01,breakfast,peanut-butter-jam,"Carter, Andrew, Emily, Kayden"
e8046,2022/07/01,dinner,pasta,Andrew
e8052,2022/07/05,lunch,tacos,
e8055,2022/07/06,breakfast,"eggs, sausages, and bread",
e8061,2022/07/09,dinner,fish and chips,
e8063,2022/07/10,breakfast,toast and cheese,
e8064,2022/07/11,breakfast,"eggs, sausages, and bread",
e8071,2022/07/17,dinner,fish and chips,
e8072,2022/07/19,dinner,fish and chips,
e8078,2022/07/24,lunch,tacos,Avery
e8082,2022/07/26,dinner,sushi,"Andrew, Kayden, Emily"
e8085,2022/07/28,dinner,a burger,"Andrew, Kayden, Carter, Emily"
e8086,2022/07/29,breakfast,peanut-butter-jam,Benjamin
e8089,2022/08/02,lunch,sushi,
e8091,2022/08/04,dinner,a burger,"Avery, Jackson, Benjamin, Willow"
e8094,2022/08/06,breakfast,pancakes,
e8095,2022/08/06,lunch,sushi,Emily
e8096,2022/08/06,dinner,a burger,"Andrew, Carter"
e8097,2022/08/08,breakfast,"eggs, sausages, and bread",Andrew
e8098,2022/08/08,dinner,chinese food,
e8102,2022/08/10,lunch,indian food,"Jackson, Willow, Benjamin, Avery"
e8103,2022/08/11,lunch,sushi,"Carter, Andrew, Emily, Kayden"
e8109,2022/08/15,dinner,a burger,
e8110,2022/08/18,dinner,steak,"Layla, Eva, Olivia, Rylee, Claire, Nevaeh, Kinsley, Nora, Lydia, Hazel, Avery"
e8111,2022/08/19,breakfast,"eggs, sausages, and bread",
e8112,2022/08/19,lunch,a burger,"Claire, Nevaeh, Hazel, Avery, Eva, Kinsley, Piper, Olivia, Piper"
e8114,2022/08/21,dinner,steak,
e8117,2022/08/25,lunch,tacos,
e8120,2022/08/27,lunch,chinese food,"Rylee, Avery, Lydia, Piper, Claire, Layla, Nevaeh, Piper, Olivia, Hazel, Kinsley, Nora, Eva"
e8121,2022/08/27,dinner,a burger,"Benjamin, Avery"
e8128,2022/08/30,breakfast,pancakes,
e8129,2022/08/30,dinner,chinese food,
e8131,2022/08/31,breakfast,pancakes,"Benjamin, Avery, Jackson, Willow"
e8132,2022/09/01,breakfast,peanut-butter-jam,
e8133,2022/09/01,lunch,a burger,"Carter, Kayden"
e8135,2022/09/02,lunch,tacos,
e8138,2022/09/03,lunch,chinese food,"Emily, Andrew"
e8142,2022/09/06,lunch,sandwich,"Piper, Kinsley, Piper, Olivia"
e8143,2022/09/06,dinner,indian food,Emily
e8144,2022/09/07,breakfast,"eggs, sausages, and bread",
e8146,2022/09/08,lunch,steak,"Jackson, Avery"
e8147,2022/09/09,dinner,indian food,Emily
e8150,2022/09/10,breakfast,cereals,
e8152,2022/09/11,lunch,sandwich,"Avery, Eva, Nevaeh, Nora, Hazel, Claire, Piper, Piper, Olivia, Kinsley, Rylee"
e8158,2022/09/14,lunch,pasta,
e8160,2022/09/15,lunch,a burger,"Nora, Eva, Avery, Hazel, Rylee, Piper, Layla, Piper"
e8163,2022/09/19,breakfast,toast and cheese,
e8165,2022/09/20,lunch,steak,
e8167,2022/09/21,dinner,chinese food,"Emily, Kayden, Andrew"
e8172,2022/09/23,lunch,tacos,
e8174,2022/09/24,dinner,sushi,
e8176,2022/09/25,breakfast,cereals,
e8177,2022/09/26,breakfast,toast and cheese,
e8178,2022/09/26,lunch,fish and chips,"Carter, Emily"
e8180,2022/09/27,breakfast,oatmeal,
e8183,2022/09/29,breakfast,oatmeal,
e8184,2022/09/30,lunch,pasta,
e8185,2022/09/30,dinner,steak,
e8186,2022/10/01,lunch,a burger,
e8188,2022/10/02,lunch,tacos,
e8191,2022/10/05,dinner,pasta,"Andrew, Emily, Kayden"
e8201,2022/10/10,breakfast,"eggs, sausages, and bread",
e8204,2022/10/12,lunch,indian food,"Andrew, Kayden"
e8205,2022/10/12,dinner,sandwich,
e8207,2022/10/13,dinner,a burger,
e8208,2022/10/14,lunch,a burger,"Layla, Eva, Lydia, Nora, Kinsley, Piper, Avery"
e8209,2022/10/15,breakfast,peanut-butter-jam,
e8210,2022/10/15,dinner,tacos,
e8213,2022/10/19,breakfast,cereals,
e8214,2022/10/19,lunch,chinese food,
e8217,2022/10/20,dinner,tacos,
e8219,2022/10/21,lunch,chinese food,
e8223,2022/10/24,dinner,fish and chips,
e8225,2022/10/26,dinner,a burger,
e8228,2022/10/28,breakfast,peanut-butter-jam,"Kayden, Emily, Carter"
e8232,2022/10/30,lunch,steak,
e8233,2022/10/30,dinner,chinese food,
e8237,2022/11/02,breakfast,oatmeal,"Benjamin, Avery, Willow"
e8238,2022/11/03,lunch,chinese food,
e8240,2022/11/04,breakfast,cereals,"Andrew, Emily, Carter"
e8241,2022/11/05,breakfast,oatmeal,"Hazel, Nevaeh, Layla, Nora"
e8242,2022/11/05,lunch,fish and chips,Layla
e8244,2022/11/06,breakfast,"eggs, sausages, and bread","Nevaeh, Hazel, Lydia, Kinsley, Piper, Layla, Avery, Nora"
e8245,2022/11/06,lunch,a burger,
e8246,2022/11/06,dinner,tacos,
e8249,2022/11/07,dinner,fish and chips,
e8252,2022/11/10,lunch,sushi,"Jackson, Avery, Benjamin, Willow"
e8253,2022/11/10,dinner,steak,"Andrew, Carter, Emily"
e8254,2022/11/11,dinner,indian food,"Benjamin, Willow, Jackson, Avery"
e8262,2022/11/16,dinner,indian food,"Carter, Andrew, Kayden, Emily"
e8264,2022/11/17,lunch,fish and chips,Carter
e8267,2022/11/18,breakfast,pancakes,
e8268,2022/11/18,lunch,indian food,
e8270,2022/11/19,breakfast,"eggs, sausages, and bread",
e8274,2022/11/21,breakfast,toast and cheese,
e8277,2022/11/22,lunch,steak,
e8280,2022/11/23,breakfast,peanut-butter-jam,"Carter, Kayden, Emily, Andrew"
e8281,2022/11/24,breakfast,cereals,
e8282,2022/11/25,lunch,fish and chips,Carter
e8284,2022/11/26,dinner,fish and chips,"Andrew, Emily, Carter, Kayden"
e8285,2022/11/28,dinner,chinese food,"Nora, Lydia, Avery, Nevaeh, Piper, Rylee"
e8288,2022/11/30,lunch,chinese food,
e8289,2022/12/01,dinner,a burger,"Piper, Nevaeh, Piper, Eva, Kinsley, Avery, Nora, Lydia, Olivia, Hazel, Layla"
e8294,2022/12/08,dinner,pasta,"Benjamin, Willow"
e8296,2022/12/09,lunch,steak,
e8297,2022/12/10,lunch,sushi,Layla
e8299,2022/12/12,lunch,chinese food,Emily
e8302,2022/12/14,dinner,pasta,
e8304,2022/12/15,lunch,sushi,"Piper, Lydia, Avery, Claire, Nora"
e8305,2022/12/16,breakfast,"eggs, sausages, and bread","Andrew, Kayden, Carter, Emily"
e8306,2022/12/16,dinner,steak,
e8307,2022/12/17,dinner,pasta,
e8309,2022/12/19,breakfast,"eggs, sausages, and bread","Benjamin, Avery, Jackson"
e8314,2022/12/23,lunch,pasta,
e8315,2022/12/23,dinner,pasta,"Jackson, Willow, Benjamin, Avery"
e8317,2022/12/26,dinner,steak,
e8319,2022/12/27,dinner,indian food,
e8321,2022/12/29,breakfast,peanut-butter-jam,
e8322,2022/12/29,dinner,fish and chips,
